bio6,bio11,bio12,bio13,bio2,bio3,bio4,bio5,bio14,bio15,label,fold,decimalLongitude,decimalLatitude
0.77925,5.6642084,1361.0,215.0,7.584792,24.967014,826.4037,31.1585,35.0,52.89803,0,4,111.1327,29.085
3.957,9.774875,1578.0,255.0,9.152041,33.71756,642.9991,31.10025,37.0,57.860493,0,1,116.8327,25.635
-20.59725,-12.679916,87.0,29.0,11.703333,23.775303,1376.7137,28.6275,1.0,117.874146,0,4,100.8827,44.085
-25.56025,-15.674208,428.0,93.0,13.682896,35.80832,885.48816,12.65125,4.0,91.1707,0,0,98.8827,34.635000000000005
-23.433,-14.280042,142.0,37.0,14.27123,34.774796,994.16675,17.606,2.0,95.367165,0,1,95.3827,39.635000000000005
19.665432,23.247326,2755.0,355.0,6.9726343,55.70405,201.65863,32.182716,63.0,45.809204,0,0,121.2827,19.135
-16.83975,-8.510583,103.0,27.0,13.396854,29.108093,1212.5929,29.18475,1.0,96.61037,0,3,104.0327,40.385000000000005
-3.5135,2.8273332,759.0,186.0,9.933042,28.217464,975.9397,31.688251,19.0,77.90904,0,3,116.9827,33.285
-16.17425,-6.2092915,34.0,10.0,17.017145,33.140976,1297.9608,35.1735,0.0,83.857834,0,0,88.2827,39.835
-14.6835,-5.6479583,38.0,13.0,16.086542,33.971714,1184.282,32.66925,0.0,98.60113,0,2,85.5827,37.835
-28.156,-19.905125,228.0,71.0,13.767542,27.74148,1378.4719,21.472,1.0,121.131035,0,1,99.7327,48.885000000000005
-0.65975,4.9634166,748.0,172.0,11.33777,45.883793,499.44687,24.05,8.0,85.64331,0,4,82.03269999999999,29.535
-25.222,-16.573792,139.0,40.0,14.128145,36.326145,923.8215,13.6705,1.0,111.59106,0,0,86.9327,34.385000000000005
-0.23325,4.5412083,1190.0,189.0,7.393021,23.35388,897.1921,31.42325,32.0,48.485607,0,2,118.9327,31.135
-13.7685,-4.2967086,32.0,7.0,15.791,32.2522,1244.065,35.1925,0.0,69.125694,0,4,79.4327,38.585
-15.69575,-5.5912085,43.0,12.0,16.207083,31.811342,1302.739,35.25175,0.0,85.4985,0,0,87.0327,40.835
-21.6265,-11.041625,70.0,20.0,15.899146,36.77421,1001.0924,21.608,0.0,104.570786,0,4,95.1327,37.635000000000005
-8.23725,-1.3839583,538.0,192.0,10.139916,26.19355,1096.3049,30.47425,4.0,133.74072,0,2,117.2827,38.985
-3.25275,2.6117084,1015.0,180.0,9.396042,29.562176,832.1564,28.53125,13.0,66.33278,0,2,110.7327,32.435
-14.7115,-6.1666665,566.0,181.0,12.341229,28.97223,1145.2706,27.88525,2.0,126.26349,0,4,118.5327,40.485
-15.37175,-7.67925,639.0,140.0,11.584541,37.86881,696.31903,15.2195,4.0,95.09262,0,4,95.0327,31.035
-22.674,-14.320375,391.0,106.0,13.333959,27.876503,1310.1779,25.15825,2.0,105.86784,0,3,115.9827,41.985
-18.09,-9.770792,92.0,27.0,12.872229,27.323193,1268.7867,29.021,0.0,111.47213,0,4,104.7327,42.185
-20.12775,-9.262042,32.0,9.0,16.918438,37.317474,1050.3905,25.20875,0.0,86.50489,0,4,94.2327,37.685
-1.46175,3.998625,1152.0,215.0,8.628458,26.674885,892.86566,30.885,21.0,59.730762,0,4,114.8327,31.685
-17.04075,-8.370167,174.0,49.0,14.093729,28.955057,1273.4108,31.633749,2.0,103.57346,0,1,107.7827,40.635000000000005
-30.05075,-21.705917,65.0,23.0,13.056375,33.95058,926.52435,8.40625,0.0,131.30962,0,1,80.9827,34.185
-15.12825,-6.1727915,196.0,52.0,14.375958,31.960957,1124.4113,29.8515,1.0,94.07187,0,2,105.4327,38.085
-27.3045,-18.551708,230.0,68.0,13.377459,35.855606,897.2268,10.00475,1.0,121.01674,0,0,91.2827,35.735
-26.15425,-18.068209,211.0,60.0,13.835625,27.182642,1418.9586,24.7445,1.0,114.66851,0,4,105.2827,46.835
-15.68775,-6.1380415,16.0,5.0,16.276522,33.855816,1197.0056,32.38825,0.0,80.35173,0,3,91.6327,39.685
-11.00675,-3.579625,504.0,100.0,11.409312,30.650831,934.5178,26.21675,3.0,83.54456,0,1,106.7327,35.785
-18.4385,-8.27125,639.0,124.0,13.426416,38.62522,729.7547,16.32225,2.0,88.50064,0,2,102.5327,34.335
9.7365,15.7235,3417.0,868.0,8.336708,43.71177,399.59802,28.8085,7.0,109.052704,0,1,88.4827,27.035
-27.07,-17.925833,191.0,50.0,13.09775,32.979977,971.5093,12.64425,2.0,99.37872,0,0,95.4827,38.085
-15.52675,-6.77775,102.0,26.0,13.907771,30.68624,1162.6632,29.79575,1.0,90.16061,0,1,102.5827,39.185
-21.43175,-12.738375,123.0,32.0,13.345646,27.38074,1320.775,27.30925,1.0,100.28915,0,4,103.3827,43.585
-14.2595,-6.5152082,480.0,98.0,11.378208,31.83339,876.24054,21.4835,1.0,87.37886,0,4,104.2327,35.335
8.9435,16.980333,1355.0,381.0,12.193,43.214222,541.9058,37.15875,3.0,125.98767,0,3,83.8827,26.835
-8.96025,-1.5257083,489.0,157.0,11.169625,27.21395,1128.77,32.0835,5.0,124.488594,0,0,115.9827,37.335
-2.8422499,1.9669167,1466.0,219.0,7.545687,26.332193,770.53375,25.8135,29.0,59.03052,0,4,110.0827,30.035
11.57675,15.746375,2072.0,404.0,6.583542,35.65706,432.40442,30.04025,20.0,79.826775,0,3,120.8327,24.035
-20.28275,-9.970625,249.0,77.0,14.977875,45.199512,666.6603,12.8545,1.0,127.59798,0,4,90.0327,28.935
-26.19075,-18.031958,242.0,67.0,13.782042,25.666077,1519.2312,27.50675,2.0,107.76763,0,1,116.6827,45.385000000000005
-11.1125,-3.57525,493.0,104.0,11.41,29.656391,983.3937,27.3615,3.0,87.24066,0,3,107.7827,36.285
-17.21525,-9.463375,321.0,74.0,12.427542,36.058178,827.5742,17.25,2.0,98.2947,0,0,88.3327,31.835
-24.78175,-15.243584,401.0,108.0,14.114104,38.41252,847.07825,11.96175,2.0,114.200714,0,4,92.5327,33.235
-16.278,-5.9934998,30.0,11.0,17.267647,33.488605,1304.7705,35.28475,0.0,101.56475,0,3,84.6327,38.735
-22.625,-15.252125,112.0,36.0,12.480563,25.377314,1395.7827,26.555,0.0,119.33502,0,0,108.9827,44.985
-10.19875,-2.772,764.0,127.0,10.993375,37.12849,648.25244,19.41025,4.0,78.3761,0,2,103.5327,31.885
-25.43975,-17.334457,212.0,60.0,13.197166,25.085855,1489.3687,27.16825,1.0,115.08698,0,3,113.6327,44.385000000000005
-24.507,-15.660833,285.0,83.0,14.574854,31.115093,1239.3777,22.33475,1.0,117.78598,0,1,102.0327,47.785
-22.942,-13.048833,596.0,121.0,13.540104,37.846626,787.06366,12.83425,3.0,91.834015,0,0,99.4327,33.185
-29.66375,-21.171959,290.0,88.0,14.263667,25.31847,1606.9286,26.67325,3.0,111.78383,0,2,118.2327,46.585
-3.99975,0.6215,948.0,172.0,7.5598755,26.207706,785.16516,24.84625,9.0,72.72497,0,0,107.4827,32.735
-0.48250002,4.711458,1250.0,202.0,8.335875,25.701038,896.0406,31.9515,32.0,49.200073,0,2,118.7327,30.885
-28.995,-19.646416,62.0,21.0,15.2943125,37.01274,942.9679,12.32675,0.0,122.2995,0,3,82.8827,35.535
-15.4105,-5.561625,54.0,16.0,16.097584,31.716875,1308.995,35.343502,1.0,94.4755,0,4,84.8327,40.635000000000005
1.479,6.3451667,1511.0,219.0,7.785667,25.53787,825.7846,31.96575,49.0,45.943718,0,0,113.2327,27.335
-25.402,-16.639084,315.0,91.0,13.689834,37.037086,880.6003,11.5605,1.0,119.58128,0,3,91.0827,34.035
-17.9125,-9.009,58.0,18.0,13.876229,27.700659,1339.144,32.181,0.0,104.3613,0,3,102.8327,42.135000000000005
-16.64075,-5.530667,37.0,11.0,17.762938,33.93727,1306.8033,35.69975,0.0,97.09732,0,1,81.9327,39.435
-21.42075,-11.8185835,273.0,64.0,14.229271,37.084126,895.0292,16.9495,0.0,104.473595,0,1,99.0827,36.985
-18.1705,-10.169,629.0,136.0,11.812104,39.43382,675.9233,11.78375,6.0,88.485664,0,4,96.5827,30.235
-6.577,0.2356667,575.0,173.0,10.937771,28.707872,1037.9283,31.52325,6.0,106.13319,0,4,115.7827,36.135000000000005
-25.70175,-15.026417,301.0,79.0,15.029562,37.16394,925.95953,14.7395,1.0,110.90484,0,2,98.1827,38.385000000000005
-19.808,-11.487667,40.0,12.0,14.236459,34.693027,1019.94244,21.2275,0.0,96.07689,0,3,92.2827,39.035
-16.4405,-7.195,145.0,35.0,14.420813,33.570343,1053.8397,26.5165,1.0,90.405075,0,1,102.1827,38.635000000000005
10.81025,19.097542,1634.0,298.0,9.848708,41.60972,424.5069,34.4795,6.0,87.688835,0,0,89.5327,24.135
2.54375,8.336792,1691.0,425.0,9.195812,35.26678,576.89355,28.61875,22.0,89.54912,0,2,76.9327,31.835
-6.816,-0.87625,622.0,114.0,9.112104,29.810755,765.66034,23.7505,2.0,81.20106,0,3,104.6827,33.335
-23.482,-14.946917,122.0,38.0,13.478042,25.371386,1490.9429,29.641,1.0,114.98967,0,1,110.6327,44.485
-25.866251,-16.417833,150.0,49.0,14.445146,27.460688,1427.5262,26.73675,1.0,117.31289,0,2,103.5827,45.635000000000005
9.59875,18.23325,1214.0,309.0,11.411791,41.658756,503.65955,36.99225,1.0,115.23773,0,4,87.1827,25.285
10.344,18.693333,1690.0,353.0,10.471147,42.915413,438.91385,34.7435,2.0,101.81379,0,1,88.7827,25.235
-0.22175,5.074125,1501.0,257.0,8.451062,26.095608,878.87317,32.16325,40.0,55.337727,0,3,115.1827,29.585
-27.094,-17.77279,72.0,24.0,15.347479,36.928932,965.6241,14.4655,0.0,122.28499,0,0,84.7327,35.435
-15.462,-7.865083,467.0,136.0,12.125584,28.624403,1161.8441,26.899,2.0,113.47116,0,2,115.8827,40.585
7.9475,16.444416,1148.0,346.0,12.763395,41.21113,599.6415,38.91825,2.0,132.32217,0,2,82.4827,26.935
-15.98275,-5.1113334,32.0,9.0,17.402645,33.77892,1284.959,35.5365,0.0,93.99714,0,0,81.1327,39.285
-27.77975,-19.237291,212.0,64.0,13.118167,34.99741,915.5019,9.7035,1.0,121.633705,0,0,90.4827,36.035
1.4425,6.298667,1257.0,179.0,7.4504375,24.787489,828.15283,31.49975,43.0,42.754498,0,3,121.5327,29.735
-19.1185,-10.470417,194.0,36.0,14.128896,42.520416,737.0509,14.11,5.0,59.50118,0,3,86.9827,30.535
-25.28325,-17.339125,331.0,100.0,13.482813,26.173866,1448.0642,26.22925,3.0,112.51309,0,1,118.1827,44.935
-0.125,4.8315835,1361.0,235.0,8.045625,25.371317,885.2436,31.5865,32.0,51.414806,0,1,118.0827,30.735
-27.155,-19.278208,336.0,73.0,12.275084,30.479116,1034.7145,13.11875,2.0,93.24847,0,1,85.7827,42.985
-26.53525,-18.496,205.0,62.0,12.486333,33.556393,925.4262,10.67475,1.0,121.14279,0,3,89.3827,35.685
-27.0465,-18.645458,192.0,58.0,13.045417,34.924683,907.9794,10.3065,1.0,121.33264,0,0,90.1327,36.335
-5.65225,1.4539584,567.0,149.0,11.058604,29.615774,992.78766,31.688,4.0,97.25537,0,1,114.1327,35.285
-1.1435,3.6597917,1447.0,241.0,7.598937,24.698336,857.86584,29.6235,35.0,50.738075,0,2,118.5827,30.635
-15.48275,-6.2145,146.0,38.0,15.090584,32.50582,1167.501,30.9415,1.0,91.01449,0,3,104.9327,38.885000000000005
-26.07,-18.116083,103.0,34.0,12.846354,34.184475,905.8825,11.5095,1.0,117.337715,0,0,79.1327,33.235
-20.82025,-12.11475,120.0,34.0,13.017917,26.152342,1351.6771,28.957,1.0,104.66217,0,0,102.9827,44.185
-16.76775,-6.8584585,48.0,12.0,16.45602,33.764423,1208.3198,31.97,1.0,72.86351,0,2,95.9827,40.485
-18.816,-9.814834,72.0,21.0,13.667396,27.299849,1340.9152,31.248,0.0,103.37532,0,4,103.5327,42.235
-16.946,-7.7934165,65.0,18.0,14.595646,29.97668,1269.5896,31.744,0.0,101.0987,0,2,102.7827,40.535
8.783999,16.987291,1064.0,328.0,12.419437,39.80589,598.24976,39.984,4.0,134.96252,0,1,82.9327,26.235
-16.23975,-7.8085,155.0,43.0,13.443875,28.333914,1246.418,31.20825,1.0,97.97296,0,0,107.2327,40.485
11.2315,19.301918,2359.0,487.0,9.4515,44.481834,382.6999,32.4795,3.0,92.17102,0,1,90.6827,24.635
-15.2369995,-7.110958,537.0,158.0,12.486083,31.640778,1011.04504,24.225,2.0,109.7264,0,3,113.2327,37.385000000000005
-23.8975,-15.316957,137.0,40.0,13.58575,25.72401,1472.2661,28.916,1.0,109.37819,0,1,110.9827,44.285
-21.254,-12.764584,74.0,22.0,14.463,35.04058,1015.7879,20.021,0.0,110.32538,0,1,90.5827,37.835
-19.14925,-10.722125,155.0,30.0,14.079312,39.421837,823.7456,16.56525,4.0,62.901463,0,3,86.3327,31.685
-24.4985,-16.539291,243.0,67.0,13.450084,28.188818,1312.4158,23.21575,1.0,104.07489,0,2,103.7327,46.435
-15.702,-7.0584164,86.0,23.0,14.510021,31.708788,1163.9323,30.05825,0.0,98.491135,0,0,99.4327,40.535
-16.16625,-7.485542,100.0,22.0,13.98075,31.889488,1103.5581,27.675,2.0,83.66046,0,3,98.5827,39.735
-8.424,-1.9804167,612.0,111.0,9.982562,28.86218,899.00226,26.163,4.0,78.480736,0,1,107.1827,34.835
-25.5595,-17.261707,223.0,65.0,13.208667,34.767197,934.5592,12.43225,1.0,117.88917,0,3,89.2327,34.885000000000005
-24.33025,-16.888916,262.0,74.0,12.926937,28.52385,1250.7035,20.9895,1.0,108.93556,0,2,103.5327,46.535
-27.9415,-19.867916,247.0,77.0,13.857083,28.782578,1326.7535,20.2025,1.0,121.06863,0,1,99.6827,49.235
-14.67925,-5.692875,413.0,55.0,15.003438,49.197243,592.13275,15.81725,11.0,39.13246,0,1,86.9827,28.485
-18.30075,-10.152875,407.0,122.0,13.168271,29.084118,1230.2289,26.97575,1.0,114.98375,0,4,118.1827,42.385000000000005
-23.1235,-13.224,609.0,123.0,13.555479,37.83989,789.2565,12.69975,4.0,90.726364,0,4,99.3827,33.035
-15.89325,-8.338125,54.0,17.0,14.22175,32.56007,1122.2379,27.78525,0.0,107.28533,0,0,88.1827,38.785
-24.9985,-17.320875,218.0,53.0,13.428792,25.4485,1497.8633,27.77,2.0,97.57887,0,2,115.7327,46.935
-16.82575,-6.6325417,32.0,10.0,16.764229,32.21923,1325.5592,35.206,0.0,84.927155,0,1,88.4827,40.485
0.047000002,5.8098335,1603.0,377.0,10.419979,43.139767,497.73843,24.201,21.0,85.71515,0,2,79.03269999999999,30.535
-26.8515,-18.334625,152.0,47.0,13.737083,35.129387,943.5149,12.25275,0.0,120.97167,0,4,88.0827,37.735
-5.4605002,0.5978333,790.0,154.0,9.655979,29.697912,858.877,27.0535,8.0,72.167694,0,3,110.8327,33.785
-15.044,-5.788083,161.0,42.0,15.034583,32.83144,1137.701,30.74925,2.0,89.29398,0,2,104.8327,38.435
-24.1445,-15.590292,135.0,41.0,13.6685,25.737661,1482.726,28.9625,1.0,116.91256,0,1,111.0827,44.435
10.819,18.823208,1600.0,336.0,10.1245,41.608536,440.39557,35.15175,3.0,95.31461,0,0,89.0827,24.485
-16.81675,-7.955875,132.0,37.0,13.999437,28.854855,1268.7217,31.699999,1.0,98.537285,0,0,106.7827,40.435
-22.715,-12.335417,672.0,130.0,13.796125,38.881493,757.09564,12.7675,3.0,89.27488,0,0,100.4827,33.335
-15.34075,-5.476792,33.0,12.0,16.695063,32.852657,1291.2639,35.47725,0.0,106.13504,0,4,85.9327,39.535
0.67525,5.480417,1420.0,224.0,7.5890207,24.86736,825.2022,31.19325,40.0,51.816685,0,4,111.0327,28.435
-15.1455,-4.9734583,100.0,23.0,15.925813,31.822824,1263.8202,34.89975,2.0,87.79932,0,2,82.28269999999999,41.235
-18.4565,-9.522458,48.0,17.0,14.010083,27.493395,1372.4688,32.5015,0.0,113.45804,0,3,101.5327,42.635000000000005
-22.59425,-13.021958,460.0,106.0,14.042084,38.657867,818.4768,13.72975,3.0,102.67441,0,2,95.8827,33.885000000000005
-25.82,-16.916292,285.0,83.0,13.756312,37.27695,873.51715,11.083,1.0,120.193146,0,0,91.3827,34.535
-18.027,-10.047584,387.0,122.0,12.994729,27.557478,1312.4406,29.128,2.0,117.45174,0,2,119.6827,43.435
-18.104,-9.871208,45.0,16.0,13.798041,28.431984,1302.1586,30.426,0.0,109.25447,0,0,97.9827,42.735
-12.94875,-5.5632915,700.0,118.0,10.9974165,44.790977,527.7601,11.604,14.0,59.567425,0,2,87.2327,27.885
-8.9925,-2.3533335,909.0,139.0,10.638917,34.129448,785.7808,22.17975,21.0,48.14961,0,2,75.8827,33.435
12.0845,20.279459,1240.0,274.0,11.068042,42.73499,442.465,37.98375,3.0,103.25453,0,3,87.2327,23.135
-26.2315,-17.504084,242.0,72.0,13.635917,35.939083,916.7998,11.71025,1.0,121.55325,0,4,90.7827,35.135000000000005
0.622,5.9175835,1424.0,239.0,8.345521,26.07242,868.16266,32.631,40.0,53.9244,0,2,113.8827,29.285
-27.20725,-18.15925,387.0,119.0,14.804354,29.630339,1331.7772,22.75625,2.0,120.72465,0,1,111.8327,49.735
-1.5345,4.0984583,1152.0,207.0,8.794001,27.122513,893.49164,30.88875,21.0,58.357834,0,4,114.4827,31.585
-17.235,-8.476417,183.0,52.0,14.103167,29.022295,1269.4269,31.35925,2.0,105.3573,0,1,107.9327,40.585
1.7245001,6.488917,1371.0,196.0,7.443604,23.758142,861.67566,33.05525,45.0,47.260635,0,0,112.7327,28.285
-14.2595,-6.5152082,480.0,98.0,11.378208,31.83339,876.24054,21.4835,1.0,87.37886,0,4,104.1827,35.435
-25.174,-16.671875,129.0,42.0,13.586208,34.422043,961.70984,14.2955,0.0,127.175095,0,3,88.5327,37.035
-25.56475,-15.797958,481.0,111.0,13.601958,36.556297,859.70135,11.6435,5.0,97.27153,0,3,96.7327,34.035
-14.76875,-7.1012497,673.0,117.0,10.488125,33.173737,730.0739,16.847,2.0,81.292145,0,3,103.9327,33.735
-19.86075,-11.458208,147.0,29.0,14.003854,36.97802,883.21185,18.01,4.0,59.08786,0,3,78.9827,32.785
-14.012,-4.07925,31.0,7.0,16.426521,33.310562,1242.181,35.30125,0.0,73.79495,0,4,80.53269999999999,38.435
-17.01475,-9.009042,350.0,58.0,13.465583,43.052326,669.577,14.2625,1.0,62.55904,0,0,83.4327,29.635
-18.58275,-10.666125,99.0,30.0,12.6310005,26.53,1304.103,29.0275,0.0,113.02104,0,1,105.9327,43.135000000000005
-28.13925,-19.840084,483.0,148.0,13.330313,27.067587,1366.9048,21.109,4.0,114.58291,0,0,120.7327,47.335
-8.30025,-1.565875,601.0,131.0,10.454875,29.624132,928.01996,26.9915,5.0,82.23749,0,4,111.4327,35.035
-24.7865,-16.212708,129.0,40.0,14.646584,36.25504,975.43024,15.61225,0.0,121.29186,0,0,88.7827,37.935
-14.22975,-6.259375,567.0,175.0,11.39,27.32578,1163.6644,27.4525,3.0,120.022354,0,0,120.3827,40.585
-6.3775,0.39675,642.0,191.0,10.797979,28.676844,1029.6038,31.2765,7.0,105.15044,0,3,116.2327,35.785
-24.53625,-15.56625,142.0,41.0,14.167021,37.15404,891.5577,13.59425,0.0,114.94657,0,1,91.6327,36.935
-29.2085,-21.064,246.0,73.0,13.986521,24.609318,1640.1617,27.62575,2.0,113.3847,0,3,117.5827,47.235
-9.235,-2.5775416,605.0,112.0,10.305291,29.077522,922.85315,26.20575,4.0,78.3396,0,2,108.4327,35.035
3.5135,7.3914585,1255.0,185.0,7.100667,24.782665,766.428,32.16525,18.0,62.997772,0,3,107.7327,30.185
-16.50525,-5.583,30.0,10.0,17.806562,34.079056,1310.4486,35.7455,0.0,100.09272,0,1,82.6827,38.985
-17.5585,-10.7675,425.0,98.0,10.721625,38.275116,663.6751,10.4535,2.0,84.21064,0,4,82.4327,29.835
-25.377,-16.771542,164.0,49.0,13.619062,36.05263,905.9228,12.3985,1.0,118.07051,0,0,90.2827,36.735
10.65575,18.859875,1956.0,409.0,10.040895,43.72927,416.52542,33.61725,4.0,99.74923,0,1,89.0327,25.435
4.677,9.592208,1602.0,280.0,8.220042,31.290009,648.4619,30.9475,38.0,60.246407,0,2,118.1327,26.285
-18.31475,-9.20075,284.0,78.0,13.955812,29.182981,1242.0391,29.507,3.0,109.19752,0,2,109.2327,40.285
-16.64425,-8.218167,98.0,21.0,13.62198,28.446684,1266.4103,31.24175,1.0,79.19202,0,2,87.9327,42.235
8.82525,16.874166,1232.0,358.0,12.300625,42.17526,558.49146,37.99075,4.0,126.203674,0,3,83.8327,26.735
-26.67075,-18.502916,262.0,79.0,13.742812,26.706984,1455.7334,24.787,1.0,119.92229,0,0,113.0327,47.385000000000005
-12.0305,-3.906375,587.0,156.0,12.857083,32.117615,1032.1494,28.00075,5.0,101.269844,0,2,113.1327,36.785
-14.952,-6.520458,215.0,51.0,13.30225,32.184875,1017.64514,26.37875,1.0,90.654755,0,0,103.0327,37.535
12.2595,15.700916,2478.0,457.0,5.4327297,36.295624,342.129,27.2275,51.0,74.97303,0,3,121.0327,22.935
-16.541,-7.731209,71.0,16.0,15.084063,31.670078,1219.6466,31.08775,2.0,67.09724,0,4,98.1327,40.385000000000005
-12.991,-5.6944165,436.0,91.0,11.211062,30.538908,928.8027,23.71975,3.0,84.17345,0,1,105.7827,35.885000000000005
-8.4585,-1.4253334,758.0,240.0,10.996271,29.319088,1021.48926,29.047,8.0,110.62008,0,1,118.4327,36.235
-1.41775,4.238167,1178.0,210.0,8.921458,27.230286,896.5945,31.34525,26.0,55.38101,0,0,115.8827,31.785
-28.83025,-19.581083,276.0,79.0,15.488646,29.028873,1462.347,24.52575,1.0,119.64542,0,3,110.6327,47.635000000000005
-15.996,-8.598125,326.0,75.0,11.698355,32.029884,907.46826,20.52725,1.0,95.17819,0,0,103.7827,37.035
-14.971,-5.153,36.0,12.0,16.449167,32.53363,1290.2198,35.5895,0.0,101.12998,0,0,85.9827,40.135000000000005
-18.38125,-9.091125,222.0,32.0,14.871,45.703133,649.86554,14.157,0.0,56.7483,0,0,84.2827,29.935
-22.23725,-14.575,111.0,34.0,12.920208,26.232462,1382.8402,27.0155,0.0,124.46196,0,2,106.0827,45.185
-20.11,-11.515917,55.0,16.0,14.631437,35.32969,1016.0918,21.304,0.0,105.11918,0,1,91.0827,38.535
1.7887499,6.844125,1479.0,215.0,8.320792,26.688665,833.23126,32.966,48.0,46.706722,0,0,113.6327,27.385
-16.54425,-7.372417,602.0,113.0,12.234875,35.376247,777.2706,18.04075,1.0,86.43987,0,4,103.5827,34.685
-22.023,-11.615625,654.0,127.0,14.183646,39.762123,761.56335,13.64825,4.0,89.845695,0,4,99.9327,32.935
-7.856,-1.1608334,884.0,173.0,10.167334,40.32176,567.6964,17.3595,6.0,85.12888,0,3,95.3327,28.835
1.567,6.282167,1289.0,191.0,6.87825,22.421337,857.1795,32.24425,43.0,46.700745,0,0,112.3327,28.935
-19.03675,-10.390625,184.0,29.0,14.056001,43.575714,706.91626,13.21975,6.0,48.161064,0,2,86.7327,30.185
4.36925,7.7200418,1164.0,180.0,6.3668127,23.13585,750.0695,31.8885,19.0,64.85524,0,2,106.9827,29.585
-15.9485,-8.003542,797.0,145.0,11.015187,36.90242,651.80334,13.901,6.0,80.052574,0,0,103.0327,31.585
-26.92475,-19.240417,212.0,59.0,12.949437,23.537477,1597.1235,28.0915,2.0,113.626854,0,3,116.8327,48.035
-20.72475,-12.147625,122.0,32.0,13.294854,27.443192,1314.5017,27.72025,1.0,99.48937,0,0,104.1327,43.685
-1.82625,2.8883333,1115.0,188.0,8.082104,27.22737,788.0806,27.8575,14.0,66.53764,0,0,108.1827,31.835
-16.047,-7.54,75.0,18.0,14.73525,31.742807,1179.7767,30.37375,1.0,84.64414,0,4,98.2827,40.135000000000005
-24.992,-15.650084,177.0,52.0,14.086021,27.04663,1410.6104,27.088501,1.0,103.02464,0,1,103.3327,45.385000000000005
-27.5925,-19.779917,216.0,61.0,13.193895,23.720856,1612.7296,28.029,2.0,114.56508,0,2,116.8827,47.935
-6.538,0.5184167,893.0,175.0,10.116709,38.31252,588.6911,19.86775,8.0,89.85403,0,3,102.0327,29.585
-11.89375,-4.074875,466.0,99.0,11.831604,30.578348,971.3412,26.799,3.0,86.67342,0,2,107.1327,36.285
10.317,18.221375,1056.0,265.0,11.121667,39.684452,525.3283,38.34225,2.0,116.117935,0,3,86.1827,25.035
-22.70125,-14.198917,188.0,56.0,12.699979,25.744287,1349.7517,26.63,2.0,107.82815,0,1,102.4327,45.335
-9.26125,-2.57225,566.0,105.0,10.380479,29.452137,902.9578,25.984,3.0,81.33261,0,1,106.9827,35.235
-26.2655,-18.739958,220.0,64.0,13.383812,25.508282,1503.5875,26.203,1.0,118.1003,0,4,114.0827,46.535
-23.688,-15.038667,291.0,75.0,13.0703335,33.054306,976.1899,15.854,1.0,107.231964,0,3,98.1827,39.435
-18.7345,-9.535417,210.0,33.0,15.00598,46.419697,650.2742,13.59225,0.0,60.346302,0,1,84.8827,29.685
-19.192,-8.396875,312.0,77.0,15.444583,46.341515,654.2871,14.13575,3.0,100.97418,0,0,91.4827,28.735
-14.79825,-5.682417,635.0,138.0,12.925959,42.315678,637.31067,15.74825,2.0,100.16223,0,3,100.0327,30.685
-17.31,-8.723917,256.0,60.0,13.333229,43.184196,653.2214,13.56525,5.0,82.21651,0,3,87.5827,29.635
-21.6685,-13.5373335,127.0,32.0,13.043667,26.556993,1354.5178,27.44725,2.0,90.204155,0,1,104.5327,44.135000000000005
-21.47175,-11.827792,84.0,22.0,15.554791,38.209713,938.05164,19.23725,1.0,102.80167,0,2,93.1327,36.535
-17.11675,-9.521833,47.0,17.0,12.334063,26.179188,1292.3809,29.99725,0.0,115.53035,0,2,99.5327,42.635000000000005
-7.44325,0.041833322,531.0,120.0,11.733562,30.027544,1022.82513,31.63275,5.0,85.00848,0,4,111.3327,35.535
1.159,6.2299166,1744.0,280.0,7.8765416,28.043371,723.8719,29.246,38.0,53.2299,0,0,119.7827,27.735
-20.64375,-12.327374,502.0,113.0,11.463312,38.359043,681.0692,9.2405,5.0,96.1451,0,2,93.1327,29.685
-26.85475,-18.798916,214.0,64.0,13.360146,25.219242,1527.1763,26.12125,1.0,120.46159,0,4,112.9327,46.535
-15.74375,-6.60775,265.0,41.0,14.9835,47.031036,620.95624,16.115,2.0,56.286125,0,1,85.0327,29.485
-23.442,-16.147667,301.0,89.0,12.775833,30.703388,1131.0547,18.1685,1.0,119.7566,0,2,100.9327,48.035
